mission_id,time_0,time_1,time_2,time_3,time_4,time_5,time_6,time_7,time_8,time_9,time_10,time_11,time_12,time_13,time_14,time_15,time_16,time_17,time_18,time_19,time_20,real_x_0,real_x_1,real_x_2,real_x_3,real_x_4,real_x_5,real_x_6,real_x_7,real_x_8,real_x_9,real_x_10,real_x_11,real_x_12,real_x_13,real_x_14,real_x_15,real_x_16,real_x_17,real_x_18,real_x_19,real_x_20,real_y_0,real_y_1,real_y_2,real_y_3,real_y_4,real_y_5,real_y_6,real_y_7,real_y_8,real_y_9,real_y_10,real_y_11,real_y_12,real_y_13,real_y_14,real_y_15,real_y_16,real_y_17,real_y_18,real_y_19,real_y_20,real_z_0,real_z_1,real_z_2,real_z_3,real_z_4,real_z_5,real_z_6,real_z_7,real_z_8,real_z_9,real_z_10,real_z_11,real_z_12,real_z_13,real_z_14,real_z_15,real_z_16,real_z_17,real_z_18,real_z_19,real_z_20,vx_0,vx_1,vx_2,vx_3,vx_4,vx_5,vx_6,vx_7,vx_8,vx_9,vx_10,vx_11,vx_12,vx_13,vx_14,vx_15,vx_16,vx_17,vx_18,vx_19,vx_20,vy_0,vy_1,vy_2,vy_3,vy_4,vy_5,vy_6,vy_7,vy_8,vy_9,vy_10,vy_11,vy_12,vy_13,vy_14,vy_15,vy_16,vy_17,vy_18,vy_19,vy_20,vz_0,vz_1,vz_2,vz_3,vz_4,vz_5,vz_6,vz_7,vz_8,vz_9,vz_10,vz_11,vz_12,vz_13,vz_14,vz_15,vz_16,vz_17,vz_18,vz_19,vz_20,ax_0,ax_1,ax_2,ax_3,ax_4,ax_5,ax_6,ax_7,ax_8,ax_9,ax_10,ax_11,ax_12,ax_13,ax_14,ax_15,ax_16,ax_17,ax_18,ax_19,ax_20,ay_0,ay_1,ay_2,ay_3,ay_4,ay_5,ay_6,ay_7,ay_8,ay_9,ay_10,ay_11,ay_12,ay_13,ay_14,ay_15,ay_16,ay_17,ay_18,ay_19,ay_20,az_0,az_1,az_2,az_3,az_4,az_5,az_6,az_7,az_8,az_9,az_10,az_11,az_12,az_13,az_14,az_15,az_16,az_17,az_18,az_19,az_20,roll_0,roll_1,roll_2,roll_3,roll_4,roll_5,roll_6,roll_7,roll_8,roll_9,roll_10,roll_11,roll_12,roll_13,roll_14,roll_15,roll_16,roll_17,roll_18,roll_19,roll_20,pitch_0,pitch_1,pitch_2,pitch_3,pitch_4,pitch_5,pitch_6,pitch_7,pitch_8,pitch_9,pitch_10,pitch_11,pitch_12,pitch_13,pitch_14,pitch_15,pitch_16,pitch_17,pitch_18,pitch_19,pitch_20,yaw_0,yaw_1,yaw_2,yaw_3,yaw_4,yaw_5,yaw_6,yaw_7,yaw_8,yaw_9,yaw_10,yaw_11,yaw_12,yaw_13,yaw_14,yaw_15,yaw_16,yaw_17,yaw_18,yaw_19,yaw_20,wind_x_0,wind_x_1,wind_x_2,wind_x_3,wind_x_4,wind_x_5,wind_x_6,wind_x_7,wind_x_8,wind_x_9,wind_x_10,wind_x_11,wind_x_12,wind_x_13,wind_x_14,wind_x_15,wind_x_16,wind_x_17,wind_x_18,wind_x_19,wind_x_20,wind_y_0,wind_y_1,wind_y_2,wind_y_3,wind_y_4,wind_y_5,wind_y_6,wind_y_7,wind_y_8,wind_y_9,wind_y_10,wind_y_11,wind_y_12,wind_y_13,wind_y_14,wind_y_15,wind_y_16,wind_y_17,wind_y_18,wind_y_19,wind_y_20,wind_z_0,wind_z_1,wind_z_2,wind_z_3,wind_z_4,wind_z_5,wind_z_6,wind_z_7,wind_z_8,wind_z_9,wind_z_10,wind_z_11,wind_z_12,wind_z_13,wind_z_14,wind_z_15,wind_z_16,wind_z_17,wind_z_18,wind_z_19,wind_z_20,erreur_m_0,erreur_m_1,erreur_m_2,erreur_m_3,erreur_m_4,erreur_m_5,erreur_m_6,erreur_m_7,erreur_m_8,erreur_m_9,erreur_m_10,erreur_m_11,erreur_m_12,erreur_m_13,erreur_m_14,erreur_m_15,erreur_m_16,erreur_m_17,erreur_m_18,erreur_m_19,erreur_m_20,velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,velocity_6,velocity_7,velocity_8,velocity_9,velocity_10,velocity_11,velocity_12,velocity_13,velocity_14,velocity_15,velocity_16,velocity_17,velocity_18,velocity_19,velocity_20,rain_0,rain_1,rain_2,rain_3,rain_4,rain_5,rain_6,rain_7,rain_8,rain_9,rain_10,rain_11,rain_12,rain_13,rain_14,rain_15,rain_16,rain_17,rain_18,rain_19,rain_20,fog_0,fog_1,fog_2,fog_3,fog_4,fog_5,fog_6,fog_7,fog_8,fog_9,fog_10,fog_11,fog_12,fog_13,fog_14,fog_15,fog_16,fog_17,fog_18,fog_19,fog_20,snow_0,snow_1,snow_2,snow_3,snow_4,snow_5,snow_6,snow_7,snow_8,snow_9,snow_10,snow_11,snow_12,snow_13,snow_14,snow_15,snow_16,snow_17,snow_18,snow_19,snow_20,is_attack
1,1747220399.6458547,1747220400.1508274,1747220400.6562672,1747220401.1602657,1747220401.664096,1747220402.1672962,1747220402.6716588,1747220403.176373,1747220403.6804063,1747220404.1866484,1747220404.6921256,1747220405.1999693,1747220405.7039263,1747220406.2079737,1747220406.712537,1747220407.2166193,1747220407.720296,1747220408.2238889,1747220408.7281842,1747220409.233217,1747220409.7371647,0.4693610966205597,0.4733066856861114,0.4742442965507507,0.4748272895812988,0.4708960950374603,0.4635072350502014,0.4559347629547119,0.4525843858718872,0.4537402391433716,0.4564624428749084,0.4600763320922851,0.4645221531391144,0.4684635102748871,0.4705252349376678,0.4718489050865173,0.4728713035583496,0.4726520180702209,0.4667596817016601,0.4600232541561126,0.4521521329879761,0.4491423666477203,0.5166828632354736,0.516626238822937,0.5183696746826172,0.5199295282363892,0.5211691856384277,0.5225184559822083,0.5271612405776978,0.534395158290863,0.5402985215187073,0.5423557162284851,0.5423513054847717,0.5382214188575745,0.5297752618789673,0.5172877311706543,0.5081730484962463,0.5056477785110474,0.5072253942489624,0.5121722221374512,0.5211499929428101,0.5297489166259766,0.5357066988945007,-2.2213287353515625,-2.220428466796875,-2.220565795898437,-2.220245361328125,-2.2208480834960938,-2.219444274902344,-2.21771240234375,-2.215782165527344,-2.2141189575195312,-2.21533203125,-2.2143325805664062,-2.212837219238281,-2.2105484008789062,-2.209213256835937,-2.2086334228515625,-2.2082595825195312,-2.2095184326171875,-2.2121505737304688,-2.2159423828125,-2.216133117675781,-2.216499328613281,0.014151107519865,-0.0018955554114654,-0.000237959131482,-0.0006663204403594,-0.0023036575876176,-0.0010470752604305,0.0051828529685735,0.0135102430358529,0.018107259646058,0.0177854504436254,0.0092608202248811,0.0021365748252719,0.0044481703080236,-0.000649859313853,-0.0009427961776964,-0.0034982089418917,-0.0025213812477886,-0.0057678925804793,0.0022003124468028,-0.0005224295891821,0.009612251073122,0.0118080433458089,0.0054738577455282,0.0098894219845533,0.0108118094503879,0.0084687015041708,0.0055876462720334,0.0098825395107269,0.0092862816527485,0.0035787792876362,-0.0056968182325363,-0.0124228140339255,-0.0164642035961151,-0.0113860098645091,-0.0107393441721796,-7.391966937575489e-05,0.0121741537004709,0.0176044888794422,0.0197058301419019,0.0207154154777526,0.0097158951684832,0.0014994748635217,0.0066880802623927,0.0096042435616254,0.0071156090125441,0.0066562560386955,0.0029371597338467,0.0060947639867663,0.0044307187199592,0.0062090018764138,0.0004323054163251,-0.0048331012949347,-0.0027265395037829,-0.0013741559814661,-0.0013985866680741,-0.0033422138076275,-0.0046657929196953,-0.0059855016879737,-0.0086034992709755,-0.0093679074198007,-0.0039490591734647,0.0035788237582892,-7.427300442941487e-05,-0.0106449723243713,-0.0828201919794082,-0.1101464927196502,-0.0992626994848251,-0.1313001811504364,-0.1476607620716095,-0.1290511041879654,-0.1219808161258697,-0.1308164298534393,-0.1119998395442962,-0.1030493676662445,-0.0826213359832763,-0.1080329120159149,-0.1496261060237884,-0.1024176850914955,-0.2037145793437957,-0.0534669868648052,-0.190635859966278,-0.1107672005891799,-0.1115044355392456,-0.0550115257501602,0.0713726580142974,0.0228287000209093,-0.0154592040926218,0.0045855827629566,-0.0470089986920356,0.0406988821923732,0.0612048171460628,0.0045291245914995,0.0112266894429922,-0.028973501175642,0.0278946887701749,0.0579220801591873,0.0068876347504556,0.0038036480545997,-0.0571778863668441,0.0288495477288961,-0.0583007410168647,0.0708355158567428,-0.014485583640635,-0.0206756424158811,-0.0077260313555598,-9.770621299743652,-9.75098705291748,-9.84351921081543,-9.882515907287598,-9.808177947998049,-9.850605964660645,-9.822149276733398,-9.863114356994627,-9.844761848449709,-9.831847190856934,-9.867115020751951,-9.78555393218994,-9.792933464050291,-9.796670913696287,-9.81152057647705,-9.798827171325684,-9.80887508392334,-9.848030090332031,-9.882904052734377,-9.800785064697266,-9.879539489746094,-0.0070494048343641,-0.0048961595484398,-0.0061795157185432,-0.0063541667646832,-0.0056403978834622,-0.00483665991198,-0.0050155519924243,-0.006085456350912,-0.0072009452547261,-0.0069305014433953,-0.0055653994522022,-0.0047516625836764,-0.0056896998788618,-0.0041373868970772,-0.004060019727991,-0.0044422652989552,-0.0051130651426213,-0.0042593395270383,-0.0054053151843656,-0.0034877252307478,-0.0040681319554698,0.0102843552854578,0.0100590295544316,0.0112689635986831,0.0108850533465739,0.0111486302366351,0.0115713235705687,0.0129316504269625,0.0138927967857209,0.0136499697218503,0.01274319794802,0.0123438542751761,0.0115717342224174,0.0103768458098526,0.0086122230742073,0.0083154883026212,0.0094962514375289,0.0101276846002195,0.0119727198191539,0.0133255509166785,0.0143835608579927,0.0136947896031101,-2.6276116826638383,-2.6270905032844167,-2.6267319881283413,-2.6267665484040585,-2.6271479501371844,-2.62740236851618,-2.627375079733489,-2.627180889855216,-2.6272088404262224,-2.6273171921452665,-2.6271797091421174,-2.6268520682504684,-2.62684808300652,-2.626952955975667,-2.627178446125316,-2.627153161901611,-2.626925592994444,-2.6267151320836626,-2.626940174881622,-2.627253883353612,-2.6274975396941245,3.428802181914845,2.5036292381265515,3.202832046558898,2.967217821245913,3.360674810051637,3.283514198333076,3.4383577918173005,3.4422337550051187,3.4589363130038424,3.361797430813883,2.825574027141001,2.603894231276901,3.1254619568015505,3.231455478365288,3.13267671573184,2.544020074965636,3.256195066957938,2.57501715391468,3.495596790153319,2.5838007106137906,3.320583823456011,1.589200443448024,1.794970819055565,1.9610438011069544,2.25123571657332,1.863842229616817,2.056682634109851,2.182264285319671,2.2254071403405287,2.249528839835536,2.0967831884513104,1.7821150775713752,1.63048384382802,2.0990547458871283,1.5707196944892794,1.922411490090204,2.4470232597711767,1.7392557283926318,2.498205058293833,2.045341235892946,2.014186506660984,1.5246010079250747,0.5176997402313259,0.5987501762918428,0.5375617927993657,0.5618494207956061,0.4580875830975812,0.5585604714783655,0.5187607978387377,0.5986145688937272,0.5284280426100314,0.4721430011982251,0.5399295753567641,0.4720855406677438,0.5630558629168926,0.5364101123281451,0.5690377346872959,0.5410472589155984,0.4902309559546099,0.4339046307796192,0.4545608012920348,0.5585062614429117,0.4629303631616084,3.2141609528277777,2.870307827546994,2.698610963000404,2.7581179519913293,3.0431209650337148,3.4848821430044032,4.001416525046045,4.537204566663791,5.058544403418294,5.540136782998375,5.962872455253965,6.32157223661397,6.618649426653512,6.869517144235194,7.107670485640435,7.375329028687986,7.7133708761611555,8.157499407540373,8.729397251552411,9.425399209550998,10.22990743630847,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,1.0
2,1747220438.036821,1747220440.5599566,1747220443.2053585,1747220445.6832302,1747220447.9757507,1747220450.3288772,1747220452.3696115,1747220454.4732018,1747220456.571951,1747220458.692598,1747220460.77353,1747220462.8757546,1747220464.973953,1747220467.0764797,1747220469.1779373,1747220471.2798576,1747220473.3830442,1747220475.4641635,1747220477.542385,1747220479.6426344,1747220481.7442105,0.3850623369216919,2.462639331817627,3.969398021697998,6.320701599121094,8.002811431884766,10.087020874023438,11.923396110534668,13.969520568847656,15.951855659484863,17.97130012512207,19.952003479003903,21.94831085205078,23.96818923950196,25.95085525512696,27.945863723754883,29.9672908782959,31.947715759277344,33.94922637939453,35.951515197753906,37.967811584472656,39.9711799621582,4.45143985748291,5.180106163024902,4.970165729522705,4.855854034423828,5.284792423248291,4.723376274108887,5.190463066101074,4.94677209854126,4.942882537841797,5.081538677215576,4.954214096069336,5.006925106048584,5.034143924713135,4.984084129333496,5.0037713050842285,5.0229692459106445,4.9936113357543945,4.997251033782959,5.022475719451904,5.0027289390563965,4.980545520782471,-3.8740310668945312,-3.877197265625,-3.793380737304688,-3.691246032714844,-3.59234619140625,-3.5010910034179688,-3.3998031616210938,-3.2985916137695312,-3.2009811401367188,-3.0982437133789062,-2.9969635009765625,-2.8991470336914062,-2.8001708984375,-2.704994201660156,-2.59564208984375,-2.503326416015625,-2.4009323120117188,-2.296836853027344,-2.19482421875,-2.1007003784179688,-2.007148742675781,-0.036293800920248,0.3539895713329315,0.2482064217329025,0.467844009399414,0.3493139743804931,0.5585729479789734,0.5768627524375916,0.6329504251480103,0.5787202715873718,0.5962231159210205,0.6020298600196838,0.5991699695587158,0.5911838412284851,0.5908942818641663,0.6076410412788391,0.5889114737510681,0.5983769297599792,0.6120010614395142,0.61021888256073,0.6144881844520569,0.5854937434196472,-0.923370122909546,0.7864207625389099,-0.628771185874939,0.4893529117107391,-0.3550587892532348,0.2035566419363021,-0.0080626057460904,-0.0909485518932342,0.1090218499302864,-0.053620059043169,-0.0021330814342945,0.0325406715273857,-0.0342830196022987,0.0069577577523887,0.0113185374066233,-0.010209179483354,-0.0063676605932414,0.0121117355301976,-0.0130038671195507,-0.0132058886811137,0.0146733513101935,-0.0820262134075164,-0.0104945451021194,-0.0120885735377669,0.0202712025493383,0.0073491334915161,0.0143041033297777,0.0278336703777313,0.0203680843114852,0.0200109127908945,0.0187223870307207,0.0197354778647422,0.0216955747455358,0.0262889880686998,0.0188010577112436,0.0212851669639349,0.0207702536135911,0.0215774551033973,0.0231097619980573,0.020696748048067,0.0249706897884607,0.0251680742949247,-0.0934623926877975,-0.0176137294620275,-0.0756753012537956,-0.003067273646593,-0.114723801612854,-0.0754836499691009,-0.0810785889625549,-0.1767343878746032,-0.1246205568313598,-0.0733958929777145,-0.0372666120529174,-0.0886850208044052,0.0215583443641662,0.0040125027298927,0.0002538003027439,-0.0481231287121772,-0.1397845447063446,-0.0447050966322422,-0.0680098310112953,-0.0446937903761863,-0.064941830933094,-0.0319707244634628,-0.0021400395780801,-0.0470450147986412,0.0190595146268606,-0.0421959981322288,0.0573758110404014,-0.0051375143229961,-0.0275598857551813,-0.0910445004701614,-0.0556293092668056,0.0761370733380317,0.0490858070552349,0.1023255810141563,0.0308355540037155,0.0231408290565013,-0.0287119001150131,-0.0378240197896957,0.0446005165576934,0.0207185223698616,-0.0075935199856758,-0.0055846967734396,-10.19796085357666,-9.954459190368652,-9.89133071899414,-9.919998168945312,-9.85944366455078,-9.924308776855469,-9.89959716796875,-9.940581321716309,-9.866771697998049,-9.888908386230469,-9.91904067993164,-9.94381618499756,-9.757248878479004,-9.94898796081543,-9.920150756835938,-9.84459400177002,-9.90448760986328,-9.861321449279783,-9.835700988769531,-9.883151054382324,-9.919644355773926,0.0831526781810362,-0.1888180387952005,0.0141318955975467,-0.1286889416837021,-0.0622516836547104,-0.0753217048242455,-0.0921027046043527,-0.0742179883690133,-0.0801409560281461,-0.0865682688720968,-0.0765498487711932,-0.0832067133474253,-0.0836215726980861,-0.0793668226499578,-0.0827162983303099,-0.0844153140286721,-0.0806211867727005,-0.0835856803066617,-0.0844962003118129,-0.0848533699658966,-0.0830735727226351,-0.1710218421663217,0.0236909136839347,-0.0683395785141148,-0.0384580288009416,-0.018567911494675,-0.0653089037658681,-0.0074094869646762,-0.0587511585126616,-0.0356771732870969,-0.0345136074580646,-0.0458853210999352,-0.0347346262915825,-0.0390171980802598,-0.0398605826197752,-0.0379023501027525,-0.0380172154256951,-0.0402604141777936,-0.0386874753669183,-0.0373517165440854,-0.0407906797494627,-0.0390997647192561,-2.39977111259772,-2.40993370641657,-2.433255621193509,-2.4392198355262003,-2.4562874758134576,-2.460117621907256,-2.4656706742323675,-2.4683577559574608,-2.4695012354772903,-2.4713983591961,-2.4728016039494984,-2.47418579321811,-2.4754100695834294,-2.476970938366255,-2.477806922635105,-2.47904734671992,-2.479994258926714,-2.482637457585759,-2.485354163025953,-2.4902331956994352,-2.4949394281927484,2.959140238187605,3.026082606284347,2.6687448150027944,3.0684111420240177,3.1759388953714343,2.906751469914153,2.7688715833337154,3.142362211793551,2.5939367647102283,3.220102407316899,2.8634509093974785,2.719461985022253,3.16378897740758,2.6362940111495936,2.743382212376334,2.8613929639751023,3.224494976085692,3.2147082645954947,3.085517700881948,3.429991576077193,3.1881203665626856,2.24831495619281,2.2002156234832,2.154816224330508,1.886352404338549,2.424954668703675,1.9234645879983152,1.8944704278383988,2.014092251962496,1.6879306949942112,1.8682823939695463,2.255606783903542,1.94180659226166,1.6115205606169043,2.403471845134476,1.7604900290336118,2.226347505977272,1.7986821506300217,2.1468303687322328,2.0405442639836764,1.997020565190653,2.0051102986188893,0.5715538101355363,0.476887199873469,0.5087678290896018,0.5732020543061558,0.5377673791945705,0.4867498067495452,0.54538743965539,0.526435821418727,0.5400626075983801,0.4312213626510109,0.5794534918398683,0.5755015795812093,0.5704351162893421,0.4396703146621825,0.5560405774014142,0.4368888238086693,0.4145471516557692,0.573598884888973,0.5824218194759819,0.5623919356569533,0.4236131951221377,0.6819526415974166,0.4969842512587193,0.0432478832954648,0.3517160886481357,0.2849091245903966,0.2899905317939583,0.2052909500567094,0.0613529850035513,0.0747077281343709,0.0864599516699504,0.0664020734073552,0.0521579587505488,0.0466664899532443,0.0518985831977334,0.0544421760095599,0.0401065823009939,0.0526813635403919,0.0509462742840055,0.0536909929622405,0.0323114798866104,0.0354989558251006,8.73,8.73,8.73,8.73,8.73,8.73,8.73,8.73,8.73,8.73,8.73,8.73,8.73,8.73,8.73,8.73,8.73,8.73,8.73,8.73,8.73,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.189,0.189,0.189,0.189,0.189,0.189,0.189,0.189,0.189,0.189,0.189,0.189,0.189,0.189,0.189,0.189,0.189,0.189,0.189,0.189,0.189,1.0
3,1747220681.3604608,1747220683.3984802,1747220685.604217,1747220687.976119,1747220690.0358894,1747220692.2043152,1747220694.2405188,1747220696.3419893,1747220698.4642563,1747220700.5046952,1747220702.6081705,1747220704.7110367,1747220706.7476025,1747220708.8476896,1747220710.9468014,1747220713.0097952,1747220715.0913897,1747220717.0880656,1747220719.1904514,1747220721.4167254,1747220723.286082,-0.1132241338491439,2.1947662830352783,4.039833068847656,6.059347152709961,7.980257511138916,9.96437931060791,11.983673095703123,13.954535484313965,15.976847648620604,17.979778289794922,19.94822120666504,21.9730224609375,23.938146591186523,25.95909118652344,27.977659225463867,29.938766479492188,31.95133209228516,33.953155517578125,35.91787338256836,38.02665328979492,39.97987365722656,2.4386303424835205,1.7334798574447632,1.7454938888549805,2.138268232345581,1.7291914224624634,2.1011106967926025,1.975097894668579,1.9092026948928835,2.083634614944458,1.9679853916168213,1.977530837059021,2.053323984146118,1.9553086757659912,2.006456136703491,2.026375293731689,1.982236623764038,2.0444343090057373,2.000384330749512,1.9761860370635984,2.0996992588043213,2.0031421184539795,-4.800994873046875,-4.736373901367188,-4.7674407958984375,-4.61334228515625,-4.5377349853515625,-4.425308227539063,-4.333023071289063,-4.240043640136719,-4.1352081298828125,-4.039886474609375,-3.944252014160156,-3.839111328125,-3.7457275390625,-3.64312744140625,-3.5430831909179688,-3.446624755859375,-3.3440170288085938,-3.241905212402344,-3.1561813354492188,-3.0523452758789062,-2.954071044921875,0.2898742854595184,0.6706447005271912,0.2753377258777618,0.5774158835411072,0.5138626098632812,0.599966824054718,0.5919942259788513,0.5568918585777283,0.5951322913169861,0.5809712409973145,0.5745867490768433,0.6027535200119019,0.5947676301002502,0.5964593291282654,0.5988292694091797,0.6108119487762451,0.6229615211486816,0.5416831374168396,0.5294362902641296,0.7097159028053284,0.6010005474090576,0.0972830057144165,-0.2927935421466827,0.3980130553245544,-0.2057840079069137,0.1295106410980224,0.0600303672254085,-0.0781069472432136,0.11605766415596,-0.0163234192878007,-0.0077809044159948,0.0710703581571579,-0.0099383639171719,0.0138709666207432,0.0597436614334583,-0.0049837511032819,0.0306377168744802,0.0106525430455803,-0.0067944922484457,0.0644609853625297,0.0355370081961154,-0.0720370486378669,0.5096994638442993,-0.207182690501213,-0.0135648176074028,-0.0603342466056346,-0.0461567901074886,-0.0425588153302669,-0.0457885041832923,-0.0365129262208938,-0.0375339053571224,-0.0334126502275466,-0.0341701135039329,-0.0334791764616966,-0.0341081134974956,-0.033006202429533,-0.033261988312006,-0.0320733822882175,-0.0252977646887302,-0.0380619429051876,-0.0334122106432914,-0.0264796968549489,-0.0179896932095289,0.0171670075505971,-0.004488943144679,0.011741530150175,0.0097485464066267,0.0516205504536628,-0.0363189689815044,0.0295016132295131,0.092090293765068,0.0253279469907283,-0.010729219764471,0.0718180239200592,-0.0768563896417617,0.0344942212104797,0.1031161546707153,0.020269863307476,-0.0462192818522453,-0.0253543462604284,0.0325588136911392,-0.0112361498177051,0.040400106459856,0.0277635715901851,0.061432734131813,0.1494694352149963,0.0826529264450073,0.0670179650187492,0.0827362313866615,0.0604712218046188,0.1156112998723983,0.0118104629218578,0.1190715506672859,0.0636684522032737,0.0291480347514152,0.0786124765872955,0.0400237664580345,-0.0443066880106925,0.0012428797781467,0.0732256770133972,0.0917436853051185,0.0384973362088203,0.0016570575535297,0.0388103649020195,0.1114029884338378,-9.20274543762207,-9.7640380859375,-9.852299690246582,-9.889838218688965,-9.886898040771484,-9.911541938781738,-9.867032051086426,-9.915230751037598,-9.893299102783203,-9.92170524597168,-9.87941551208496,-9.94834327697754,-9.83849811553955,-9.88598918914795,-9.876121520996094,-9.777066230773926,-9.903807640075684,-9.904610633850098,-9.900689125061035,-9.982373237609863,-9.885732650756836,-0.0049593880286997,0.1614816953098407,0.0536300775527045,0.0902902157845061,0.0963543218199521,0.0679487675223452,0.0961689549318494,0.0820396414909148,0.0798010065381394,0.0921364882830463,0.0804279240103248,0.0850213200920118,0.0882593023517836,0.0827079490401236,0.0876895414715052,0.0862750326331497,0.085828613628943,0.0900194867198549,0.0805229474027968,0.0929116750166766,0.1010679235930596,0.0012756634192152,-0.0139964524392974,-0.0272077949010868,-0.0426717504015045,-0.0059628057842104,-0.0512811916671231,-0.0226741641223842,-0.0249254181532952,-0.0399756552995883,-0.0259881324804875,-0.0302583345655087,-0.0368245230505707,-0.019986054407324,-0.0326529595797713,-0.0290784825875232,-0.02246016894659,-0.0317369390301706,-0.0205708050218719,-0.0193094163225719,-0.0477015601961842,-0.0169807612023757,-0.7344491689302204,-0.7244587928573543,-0.7124795371460335,-0.7078147789524881,-0.6974303936853208,-0.6913957457676753,-0.6851292518919804,-0.6782841192826647,-0.6720025241469952,-0.6659933902221329,-0.6587175759300312,-0.6522401155865573,-0.6444928552215958,-0.6356505979528689,-0.6257257637214465,-0.6139585504205294,-0.6027020907374401,-0.5935982915864714,-0.5905377601840226,-0.5767278553289846,-0.5698785487105178,2.6730237028501715,3.2104548782687896,2.7556495969897945,2.959252688787041,3.398308688908226,2.755769330616427,2.82840382032149,3.3783244508813635,3.369610902447918,3.392754798318359,2.998057422266071,3.1355272593966426,2.5363265244220177,3.349514612110026,2.5778691206471938,2.563213252321169,2.686706005611318,2.7337650081559977,2.8545885005319827,2.547303633668601,3.166272006601065,2.3278296369772327,1.9963248165283305,2.369379160796227,1.6019554444967197,1.7579776376888965,2.396036118473398,1.936213363648549,1.551109232666556,1.783176343247407,2.3088714645494406,2.421616233784234,2.2998328856822003,1.5989173995422044,1.9734255215221967,1.9118282515112768,1.8467728086204944,2.1934881657014493,1.673364674388221,1.8454646084620128,1.801905012007715,1.905948796156456,0.5461168865664798,0.4821886908799692,0.4003507457555237,0.4771747367079373,0.4626839364016943,0.5620606903650186,0.5565412375845605,0.4630026481791152,0.5174147855491451,0.5410399553796728,0.4572991758428337,0.5379671357605577,0.5402813971292921,0.4480486576889054,0.5301162866072053,0.4620931279007169,0.5444418085334571,0.5957672650983248,0.4627675434367091,0.4634372856347369,0.4526023802440585,0.494792201218581,0.3684296290322439,0.2596538768355104,0.1736368283305471,0.2785749155676159,0.1306562948809205,0.0732979647289526,0.1179234407967142,0.1082994303982508,0.0710456800124832,0.0793331245300011,0.0853150939856835,0.0936411162889955,0.0703541089218977,0.0665904608963474,0.0831504555378543,0.0864700301929868,0.0746294686401793,0.0960830967679201,0.1136719525392299,0.0502435219344883,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,1.0
