mission_id,time,real_x,real_y,real_z,vx,vy,vz,ax,ay,az,roll,pitch,yaw,wind_x,wind_y,wind_z,velocity,rain,fog,snow,is_attack,ligne_id
12,1.0,1744992596.119412,16.0,0.0,-5.0,0.0006367453024722,0.0014670125674456,0.0046077398583292,-0.0391246676445007,-0.0081676077097654,-9.799386978149414,0.0006474348688533,0.0024199370176083,-2.662796155843002,2.8803647722080297,2.462158599772737,0.4818204574383398,17.65,0.36,0.046,0.144,1.0,12
13,1.0,1744992596.6231568,14.0,0.0,-5.0,0.0015078041469678,0.0022117309272289,0.0035292038228362,-0.0297258216887712,-0.0415158420801162,-9.882543563842772,0.0005662789540011,0.0025089106806113,-2.662697051730789,2.907825713760741,1.661375271393143,0.4645841751691104,17.65,0.36,0.046,0.144,1.0,13
14,1.0,1744992597.128822,12.0,0.0,-5.0,-0.0027758199721574,0.0032225595787167,-0.0003768182941712,0.0467750802636146,-0.0050877085886895,-9.870847702026367,0.0005364570052009,0.002573223103809,-2.662638369675815,3.38281073488913,2.1805959847855605,0.5791330642693772,17.65,0.36,0.046,0.144,1.0,14
15,1.0,1744992597.632254,10.0,0.0,-5.0,-0.0022206981666386,0.0024896883405745,-0.0012334346538409,-0.0616137199103832,-0.0175689328461885,-9.793972969055176,0.0005123429085923,0.0025675847078592,-2.6625095086360755,2.789222273419078,2.158165907477237,0.4737494092047916,17.65,0.36,0.046,0.144,1.0,15
16,1.0,1744992598.1368797,8.0,0.0,-5.0,-0.0007971178274601,0.0009331858600489,0.0004863943322561,-0.0242520980536937,0.0496102459728717,-9.774616241455078,0.0004793825111627,0.0026339926728743,-2.6624344278535195,3.006659793064214,1.5476596360479575,0.5604227545238053,17.65,0.36,0.046,0.144,1.0,16
17,1.0,1744992598.6405752,6.0,0.0,-5.0,-0.0019433689303696,-0.0004724938480649,-0.0007442123605869,0.0697154030203819,-0.0529468953609466,-9.81993293762207,0.0004060119080883,0.0025819806935612,-2.662397966599041,3.0430932358316127,2.113823277113139,0.5405999085509817,17.65,0.36,0.046,0.144,1.0,17
18,1.0,1744992599.1450152,4.0,0.0,-5.0,-0.0021702239755541,-0.0038172549102455,-0.0022257154341787,-0.016587421298027,-0.1009100303053855,-9.78110694885254,0.0004205411007283,0.0026341902754675,-2.662349010255209,3.217747903184925,2.0967706606107983,0.4884804355108589,17.65,0.36,0.046,0.144,1.0,18
19,1.0,1744992599.6501503,2.0,0.0,-5.0,-0.002605106215924,-0.0051271505653858,-0.0032285591587424,0.0045020361430943,-0.0861663967370987,-9.796605110168455,0.000361601771083,0.002558065630209,-2.662344205260569,3.1737076293190145,2.0428241970806544,0.5400201496038982,17.65,0.36,0.046,0.144,1.0,19
20,1.0,1744992600.1561632,0.0,0.0,-5.0,-0.0038970748428255,-0.0040112962014973,-0.0028683303389698,0.0727058053016662,-0.0124071920290589,-9.851924896240234,0.0004228735453568,0.0024639717281876,-2.6622534918545653,2.7144485401298226,1.5935926844459547,0.4085843206867627,17.65,0.36,0.046,0.144,1.0,20
21,2.0,1744992602.1073766,0.0,0.0,-5.0,-0.0020293353591114,0.0003651956212706,-0.0024329819716513,0.0297986213117837,0.0283183082938194,-9.80071258544922,0.00051351035498,0.0023113446311893,-2.662241468740577,3.2988469249160475,2.211576751671127,0.4222602459621146,13.02,0.09,0.118,0.398,1.0,0
22,2.0,1744992602.612288,2.0,0.0,-5.0,-0.0013440594775602,0.0010726479813456,-0.0040647163987159,-0.0522161535918712,-0.0168848261237144,-9.800041198730469,0.0004722467606658,0.0022199542769573,-2.6622347464279645,3.335883840976005,1.9024836931370044,0.5175751461282161,13.02,0.09,0.118,0.398,1.0,1
23,2.0,1744992603.1178856,4.0,0.0,-5.0,-0.0003980072797276,0.0018968512304127,-0.0045303478837013,0.0199362952262163,0.0291263982653617,-9.779898643493652,0.0005524734686286,0.0022844082294595,-2.662266575547485,2.7591152837522754,1.7438390043213812,0.4294386569725997,13.02,0.09,0.118,0.398,1.0,2
24,2.0,1744992603.6252823,6.0,0.0,-5.0,0.0032162265852093,0.0038075593765825,-0.0044273966923356,-0.0154953254386782,-0.0051312162540853,-9.743806838989258,0.0005344719231834,0.0023053412713668,-2.6622898246052595,2.7306793443205186,2.130823987790959,0.4202468922038159,13.02,0.09,0.118,0.398,1.0,3
25,2.0,1744992604.1303897,8.0,0.0,-5.0,0.0006759454263374,0.0041762245818972,-0.0026105425786226,0.0442013628780841,0.0951632037758827,-9.810276985168455,0.0004591895809209,0.002298296562097,-2.662284408358911,3.4798577162312383,2.300632545183289,0.4252794449589568,13.02,0.09,0.118,0.398,1.0,4
26,2.0,1744992604.633943,10.0,0.0,-5.0,-0.001064020791091,0.004016597289592,-0.0001326750498265,0.0334805063903331,-0.0314325094223022,-9.875929832458496,0.0004584312965598,0.0023563678607607,-2.662311706113308,2.598640346880539,2.44272903935438,0.4212982170915997,13.02,0.09,0.118,0.398,1.0,5
27,2.0,1744992605.1391437,12.0,0.0,-5.0,-0.0027384753338992,0.0028816652484238,-0.0005741887725889,0.0004049265407957,-0.0110665392130613,-9.838129043579102,0.0003953971281777,0.0024263422284102,-2.6623467469419317,3.147683295081055,1.699985789500817,0.4240589667228349,13.02,0.09,0.118,0.398,1.0,6
28,2.0,1744992605.6425114,14.0,0.0,-5.0,-0.0033290712162852,0.002092785667628,0.0004817440640181,-0.0879737436771392,-0.0305592492222785,-9.830955505371094,0.0004701686517535,0.0024450752762284,-2.6623187646923494,2.9541454449376143,1.5051343307651837,0.4327202389683959,13.02,0.09,0.118,0.398,1.0,7
29,2.0,1744992606.1459212,16.0,0.0,-5.0,-0.0045992201194167,0.0024875048547983,0.0030772583559155,0.0231942608952522,0.0211702175438404,-9.815174102783203,0.0004993047512932,0.0024667147402686,-2.66235117228732,2.644523078563032,1.9475299089089768,0.5659210057206113,13.02,0.09,0.118,0.398,1.0,8
30,2.0,1744992606.6515856,18.0,0.0,-5.0,0.0005475655198097,0.0023120318073779,0.0026315429713577,-0.0189258884638547,0.0242269355803728,-9.79250717163086,0.0005329291425082,0.0025627855699957,-2.662348748073585,2.855440109500586,2.282873975981732,0.5186810451438235,13.02,0.09,0.118,0.398,1.0,9
31,2.0,1744992607.156062,20.0,0.0,-5.0,0.0014765361556783,0.0007608262822031,0.0025831148959696,-0.0212439000606536,-0.0745782777667045,-9.80391788482666,0.0005464230795184,0.002536630580089,-2.6622853200152305,3.010426958556065,1.779291988166522,0.4882037228063607,13.02,0.09,0.118,0.398,1.0,10
32,2.0,1744992607.6596649,18.0,0.0,-5.0,0.0017651586094871,-0.000645330408588,0.0028517690952867,0.0120316678658127,-0.038608893752098,-9.794760704040527,0.0005262414410978,0.0025750920573243,-2.662305409966856,3.376397932068423,2.3902161439164824,0.5085846911710649,13.02,0.09,0.118,0.398,1.0,11
33,2.0,1744992608.165365,16.0,0.0,-5.0,-4.654557051253505e-05,-0.0027469438500702,0.0003554530558176,0.0097279679030179,0.0448982752859592,-9.786046981811523,0.0005118752892022,0.0025825116682044,-2.662333890204316,2.915337570061704,1.8324035390363844,0.4926383373969632,13.02,0.09,0.118,0.398,1.0,12
34,2.0,1744992608.6702032,14.0,0.0,-5.0,-0.0017013627802953,-0.0017609327333047,-0.0014120744308456,-0.0459265485405921,0.0344229713082313,-9.775815963745115,0.0005255081572596,0.0025863915586103,-2.662261957714009,3.076878991480668,2.4494750212919065,0.5216351767568186,13.02,0.09,0.118,0.398,1.0,13
35,2.0,1744992609.1746442,12.0,0.0,-5.0,-0.0020170013885945,0.0003378053952474,-0.0020743440836668,-0.0178937744349241,0.0493809059262275,-9.799718856811523,0.000544215354707,0.0025500619518941,-2.6621809848571414,2.739095178598534,1.7728981417175644,0.5420592172166159,13.02,0.09,0.118,0.398,1.0,14
36,2.0,1744992609.6803658,10.0,0.0,-5.0,-0.0010381963802501,0.0009800577536225,-0.0031963337678462,0.0517279207706451,0.0073872492648661,-9.78714656829834,0.0004409748319814,0.0025361349283348,-2.662091961223899,3.1492876945923385,2.311629238742249,0.5604650066211223,13.02,0.09,0.118,0.398,1.0,15
37,2.0,1744992611.1852474,8.0,0.0,-5.0,-0.0012158170575276,-0.0014410776784643,-0.004108783788979,-0.0282063726335763,0.0267090015113353,-9.832372665405272,0.0004784540337098,0.0024307958821133,-2.662091291770221,3.4546033747170566,1.9624398337278863,0.5855982526199393,13.02,0.09,0.118,0.398,1.0,16
38,2.0,1744992611.6914315,6.0,0.0,-5.0,-1.0002248018281534e-05,0.0025029338430613,-0.002591683762148,0.0692753419280052,0.0704866126179695,-9.809369087219238,0.0004620878814371,0.0024321855203607,-2.6618903341560523,3.0266010674839365,1.8084167213250684,0.4825898040905957,13.02,0.09,0.118,0.398,1.0,17
39,2.0,1744992612.1972926,4.0,0.0,-5.0,-0.0008643342880532,0.0005903615383431,-0.0030235713347792,-0.0281343441456556,0.0016136668855324,-9.765912055969238,0.0004691193071422,0.0024228705264974,-2.6619244156820465,2.736091037055746,1.7164838730178062,0.592873541567206,13.02,0.09,0.118,0.398,1.0,18
40,2.0,1744992612.7051358,2.0,0.0,-5.0,-0.0013342398451641,0.0012481088051572,-0.002188968937844,-0.0473590269684791,-0.0229171104729175,-9.84917449951172,0.0004815947203651,0.0025096248608163,-2.662009044820403,3.3116659803782795,2.2739596097933275,0.4260807574034967,13.02,0.09,0.118,0.398,1.0,19
41,2.0,1744992613.2117429,0.0,0.0,-5.0,0.0013379780575633,0.0023585420567542,-0.0018862886354327,0.0043087848462164,-0.0051558236591517,-9.771368980407717,0.0004781455089492,0.002488964930271,-2.6619381871684165,2.6452171779707383,1.6634462432004544,0.4756015670357756,13.02,0.09,0.118,0.398,1.0,20
42,3.0,1744993190.9442298,0.0523413233458995,0.0021000255364924,-4.904167175292969,0.0138233182951807,0.0257830079644918,-0.3822417855262756,-0.0711119994521141,-0.084031157195568,-8.899982452392578,-0.0123927020381132,0.0065509747432009,-3.0206714652657083,3.3903252754476787,2.0010608560666063,0.5564786261310973,5.2,0.1,0.205,0.25,1.0,0
43,3.0,1744993193.2126732,2.112267255783081,-0.0927932932972908,-4.952857971191406,0.7081243991851807,0.0463022552430629,0.0774520859122276,-0.0888396129012107,0.0164379775524139,-10.079087257385254,-0.122887949671707,-0.0099200423832495,-3.1249643859545126,3.035359080290618,2.015414217338066,0.5830211991700814,5.2,0.1,0.205,0.25,1.0,1
44,3.0,1744993197.0611184,4.265334129333496,0.139399766921997,-4.2310333251953125,0.0310991425067186,0.0694871991872787,0.7867644429206848,-0.0394100733101367,0.0212585218250751,-9.700505256652832,-0.0006834769105119,0.0001406477018395,-3.1312784266105718,2.681832626345418,2.413421719815931,0.5281427991277902,5.2,0.1,0.205,0.25,1.0,2
45,3.0,1744993197.566537,4.215015411376953,0.1666625738143921,-3.835494995117188,0.0003406024770811,0.0946360751986503,0.8026763200759888,-0.1891327500343322,0.0011627450585365,-9.826152801513672,-0.000319405053349,-7.151300630073769e-05,-3.130463033676067,3.345157727085697,2.496470055685598,0.5392763745341091,5.2,0.1,0.205,0.25,1.0,3
46,3.0,1744993198.0701537,4.169126987457275,0.2128706872463226,-3.43304443359375,-0.0214689411222934,0.1256760060787201,0.7798634171485901,-0.0839691460132598,-0.0300054177641868,-9.91495132446289,-0.0002603881353385,-4.9931889689486735e-05,-3.1301909983541707,2.635492319928156,2.1669428181233346,0.4726248395070671,5.2,0.1,0.205,0.25,1.0,4
47,3.0,1744993199.572913,10.0,0.0,-5.0,-0.0143554480746388,0.2227528244256973,0.705543577671051,-0.0029576644301414,0.0213281884789466,-9.84225368499756,-6.84762231392115e-06,-1.1100243942701177e-05,-3.129428535335023,2.854690313651828,2.071064844516925,0.5627935534008031,5.2,0.1,0.205,0.25,1.0,5
48,3.0,1744993200.0768244,12.0,0.0,-5.0,-9.776375372894108e-05,0.2641322612762451,0.690199077129364,-0.1269621849060058,-0.0187071412801742,-9.904522895812988,4.180380922569629e-05,-8.163472102082863e-05,-3.1291114388734265,2.6194458143890484,2.373430863770759,0.4943952630181399,5.2,0.1,0.205,0.25,1.0,6
49,3.0,1744993200.579811,14.0,0.0,-5.0,0.0189762841910123,0.3067734241485595,0.6824639439582825,0.0730923265218734,-0.0672010779380798,-9.830082893371582,8.901907204095128e-05,-5.166471690122536e-06,-3.129046591269272,2.777978024818359,2.3924118124107743,0.4830267747038998,5.2,0.1,0.205,0.25,1.0,7
50,3.0,1744993201.0835643,16.0,0.0,-5.0,0.0417985469102859,0.3354508280754089,0.679439902305603,-0.0382968857884407,-0.0235981084406375,-9.844231605529783,6.068657666503326e-05,-1.904316206882751e-05,-3.1291128690351027,3.231712844906528,1.788179506405296,0.4283349475416946,5.2,0.1,0.205,0.25,1.0,8
51,3.0,1744993201.5883622,18.0,0.0,-5.0,0.0590464957058429,0.3674889802932739,0.6824109554290771,0.0210320279002189,0.0633924528956413,-9.818398475646973,0.0001109466817429,4.354044892308095e-05,-3.1289574223285537,2.6064668658354724,1.858403990051468,0.4389407173817604,5.2,0.1,0.205,0.25,1.0,9
52,3.0,1744993202.091844,20.0,0.0,-5.0,0.0845198631286621,0.4018278419971466,0.6878544688224792,-0.0702347159385681,0.0034677404910326,-9.863990783691406,0.0001204705864571,-5.586496804098807e-06,-3.12891164464199,2.9766379559811287,2.0009366250049747,0.5657253069430763,5.2,0.1,0.205,0.25,1.0,10
53,3.0,1744993202.5963683,18.0,0.0,-5.0,0.1100399643182754,0.4296269714832306,0.6927252411842346,-0.018981147557497,-0.0086901634931564,-9.81135082244873,8.61346207468577e-06,-9.90014153311498e-05,-3.128881605661075,3.0512709579254302,1.7332431367237773,0.5304829274018471,5.2,0.1,0.205,0.25,1.0,11
54,3.0,1744993203.099359,16.0,0.0,-5.0,0.1292827725410461,0.4563031494617462,0.6941268444061279,0.0015374273061752,-0.0144986314699053,-9.835137367248535,6.284838212115017e-05,-2.271540853149198e-05,-3.128788858702272,2.8844653111832006,1.5043858023607115,0.4627814895228423,5.2,0.1,0.205,0.25,1.0,12
55,3.0,1744993203.6041968,14.0,0.0,-5.0,0.1555547565221786,0.4909274578094482,0.6934369802474976,-0.1185322478413581,0.0044242125004529,-9.705642700195312,8.582743160681994e-05,3.808037384858701e-06,-3.12872353053582,3.2165859338338167,2.355496166727882,0.4369489896074958,5.2,0.1,0.205,0.25,1.0,13
56,3.0,1744993204.1078272,12.0,0.0,-5.0,0.1770985722541809,0.5174697041511536,0.6947884559631348,-0.0928546786308288,0.0253713093698024,-9.698118209838867,2.8234182702950545e-05,1.0626883910235125e-06,-3.128625064346203,3.154211492569506,1.7846132950833722,0.4462840357320516,5.2,0.1,0.205,0.25,1.0,14
57,3.0,1744993204.6117227,10.0,0.0,-5.0,0.1961914598941803,0.5446857810020447,0.6966480612754822,-0.0583605878055095,-0.0112234419211745,-9.768156051635742,8.461347878251469e-05,3.168337124603534e-05,-3.128504184101488,3.14136136773808,1.9091269180678785,0.4291729047193254,5.2,0.1,0.205,0.25,1.0,15
58,3.0,1744993205.1154046,8.0,0.0,-5.0,0.2152183949947357,0.5688684582710266,0.6984977126121521,-0.110852263867855,-0.0209460072219371,-9.767084121704102,4.633563918019758e-05,-1.152680210620564e-05,-3.1282702988226867,3.340779147835217,1.669919717171318,0.4931748482661284,5.2,0.1,0.205,0.25,1.0,16
59,3.0,1744993205.62044,6.0,0.0,-5.0,0.236314594745636,0.591948926448822,0.6976588368415833,0.0538606457412242,-0.0619289763271808,-9.891234397888184,2.342634044487373e-05,-7.056352380197773e-05,-3.1280104219960543,3.313419661495791,1.5260209657886752,0.4612387449977589,5.2,0.1,0.205,0.25,1.0,17
60,3.0,1744993206.1241615,4.0,0.0,-5.0,0.2483462691307068,0.6264999508857727,0.696191132068634,-0.0571607425808906,-0.0418236926198005,-9.831304550170898,5.452857581215717e-05,2.28663350524093e-06,-3.128003027045351,2.901504715067497,2.2653692857464645,0.4749466470917907,5.2,0.1,0.205,0.25,1.0,18
61,3.0,1744993206.6285732,2.0,0.0,-5.0,0.2640223205089569,0.6506090760231018,0.6970115900039673,-0.1019333899021148,-0.0242691598832607,-9.888774871826172,8.635888411824057e-06,-1.9587957679630423e-05,-3.127926263792824,3.293233226434256,1.7938792950151177,0.5333445783886209,5.2,0.1,0.205,0.25,1.0,19
62,3.0,1744993207.132191,0.0,0.0,-5.0,0.2755849659442901,0.6790175437927246,0.695234477519989,0.0169462747871875,0.073557823896408,-9.866329193115234,-1.435082189589419e-05,1.7683303349594718e-05,-3.12782063846135,2.9033993548805084,1.8506061481264489,0.5443893657736526,5.2,0.1,0.205,0.25,1.0,20
63,5.0,1744993233.110213,0.1989499777555465,0.8241667747497559,-4.655891418457031,0.6885781288146973,0.933006763458252,-0.143214538693428,-0.0434254072606563,-0.0690343752503395,-10.75374984741211,-0.1104641799748694,0.1942663458565137,-3.0301090524359835,2.7524271127991398,2.470786788392426,0.4432339655907306,6.6,0.2,0.275,0.456,1.0,0
64,5.0,1744993242.4392238,0.984332799911499,-1.5298056602478027,-3.8258056640625,-1.030045747756958,-1.9982244968414309,0.5502035617828369,-0.1639342606067657,-0.1035195440053939,-10.040596961975098,-0.0049531717451159,0.0062816145036271,-3.0053909902547704,2.9773436925381755,1.977462806709981,0.5994856109870692,6.6,0.2,0.275,0.456,1.0,1
65,5.0,1744993242.9442806,4.0,0.0,-5.0,-1.168626070022583,-2.3074841499328613,0.5237483978271484,-0.1635848730802536,-0.157982051372528,-9.890464782714844,-0.0013713913817411,0.0020910123308742,-3.0080436109540685,2.6081978681560303,2.3975070631444746,0.5885010859760142,6.6,0.2,0.275,0.456,1.0,2
66,5.0,1744993243.4485404,6.0,0.0,-5.0,-1.2237392663955688,-2.520638227462769,0.5265442132949829,-0.150357961654663,-0.0488701276481151,-9.841959953308104,-0.0008566531873679,0.0014209705283456,-3.010025639350281,2.7607992094417457,1.541506044591187,0.426809221746525,6.6,0.2,0.275,0.456,1.0,3
67,5.0,1744993243.9555616,8.0,0.0,-5.0,-1.2175408601760864,-2.621329069137573,0.5514559745788574,-0.1089706122875213,-0.1025957018136978,-9.733112335205078,-0.0003158877920273,0.0007189997837891,-3.011689302543319,3.08285284153677,2.2274513067192534,0.5867720818688931,6.6,0.2,0.275,0.456,1.0,4
68,5.0,1744993244.4617243,10.0,0.0,-5.0,-1.1793750524520874,-2.648698091506958,0.5889278054237366,-0.1051310151815414,-0.120753489434719,-9.73474407196045,4.620929653430042e-06,-0.0026956165210616,-3.012912887765377,2.7391679363582435,2.2970177621822323,0.4454742590929012,6.6,0.2,0.275,0.456,1.0,5
69,5.0,1744993244.9658844,12.0,0.0,-5.0,-1.0980520248413086,-2.643790006637573,0.6243621706962585,-0.1651131063699722,-0.0471436418592929,-9.753090858459473,0.0002132988302929,0.0007501819648903,-3.013978589614541,3.485362364777532,1.5126848630502567,0.5570580445557523,6.6,0.2,0.275,0.456,1.0,6
70,5.0,1744993245.4697251,14.0,0.0,-5.0,-1.033522367477417,-2.6052145957946777,0.6496845483779907,-0.1650518029928207,-0.0621611401438713,-9.704155921936035,0.0003253774496735,3.303735178693963e-05,-3.0146798120484064,2.7451159543478925,1.79152035975427,0.4900665932424341,6.6,0.2,0.275,0.456,1.0,7
71,5.0,1744993245.9786265,16.0,0.0,-5.0,-0.947050392627716,-2.537160873413086,0.6708917617797852,-0.1312408745288849,-0.1030288487672805,-9.770203590393066,0.000427608819084,-6.120416229279862e-05,-3.015347367069062,3.3193509540691046,2.339179133543185,0.5990837591786004,6.6,0.2,0.275,0.456,1.0,8
72,5.0,1744993246.482036,18.0,0.0,-5.0,-0.8787571787834167,-2.458266496658325,0.6795457005500793,-0.0755251720547676,-0.1034203767776489,-9.781600952148438,0.0004681939624061,-0.000214551330891,-3.0157338791684363,2.694448711278812,2.4378961543161606,0.4124338831332794,6.6,0.2,0.275,0.456,1.0,9
73,5.0,1744993246.9881892,20.0,0.0,-5.0,-0.7981407046318054,-2.3837294578552246,0.6880149841308594,-0.1454085111618042,-0.0397985056042671,-9.819266319274902,0.000363880002035,-0.0003047016453586,-3.016015894461088,3.2541338493244094,2.2737549720204937,0.5035178820249959,6.6,0.2,0.275,0.456,1.0,10
74,5.0,1744993247.4922235,18.0,0.0,-5.0,-0.732142984867096,-2.313622236251831,0.6923214197158813,-0.0567204654216766,-0.1540840715169906,-9.786142349243164,0.0003298970160773,-0.0003044948583265,-3.0162214125499607,2.962554950352308,2.3875188188525343,0.563325153411902,6.6,0.2,0.275,0.456,1.0,11
75,5.0,1744993247.9977052,16.0,0.0,-5.0,-0.6629186272621155,-2.2485218048095703,0.6940934062004089,-0.0892639532685279,-0.1479750424623489,-9.919715881347656,0.0002499371546922,-0.0002567838855145,-3.0162929557666724,3.2701032050175174,2.23317288574183,0.5991525189526405,6.6,0.2,0.275,0.456,1.0,12
76,5.0,1744993248.501937,14.0,0.0,-5.0,-0.5989828109741211,-2.193007469177246,0.6945358514785767,-0.1137522906064987,-0.1392298191785812,-9.786822319030762,0.0002110892795837,-0.0002152834094725,-3.0161923333041023,3.4963345249984745,2.158835514615346,0.5538279706670987,6.6,0.2,0.275,0.456,1.0,13
77,5.0,1744993249.006735,12.0,0.0,-5.0,-0.5612062811851501,-2.158492088317871,0.6943156719207764,-0.0278242006897926,-0.1441839188337326,-9.77379322052002,0.0001482488942535,-0.000261039736072,-3.0162991470488283,2.891601494979936,1.8135562850142783,0.4999793331938891,6.6,0.2,0.275,0.456,1.0,14
78,5.0,1744993249.5118124,10.0,0.0,-5.0,-0.5339499711990356,-2.113055229187012,0.6959515810012817,-0.087193988263607,-0.1400410532951355,-9.873927116394045,0.0001279147214021,-0.000231966057617,-3.016481065942133,2.5145699475076277,2.453168423001659,0.5758211648549936,6.6,0.2,0.275,0.456,1.0,15
79,5.0,1744993250.0152788,8.0,0.0,-5.0,-0.4959961473941803,-2.096063137054444,0.6941011548042297,-0.106400154531002,-0.0422660484910011,-9.81562614440918,3.5659846510788534e-05,-9.462280912080672e-05,-3.0166860866589738,3.080275159222236,1.6305815145856726,0.4681327321806519,6.6,0.2,0.275,0.456,1.0,16
80,5.0,1744993250.5206606,6.0,0.0,-5.0,-0.4649063944816589,-2.0846376419067383,0.693842351436615,-0.0929341092705726,-0.1245305836200714,-9.852045059204102,7.033676567442337e-05,-7.025255711162112e-05,-3.0167020547294072,3.171957837278559,1.6014042348974296,0.4774592252124337,6.6,0.2,0.275,0.456,1.0,17
81,5.0,1744993251.026456,4.0,0.0,-5.0,-0.4442850351333618,-2.0662841796875,0.6961650848388672,-0.0778273493051529,-0.0414988547563552,-9.844497680664062,-1.4034460112319618e-05,-4.211336908861664e-05,-3.01669347781505,2.802210108247577,2.057199250980238,0.5163870178072265,6.6,0.2,0.275,0.456,1.0,18
82,5.0,1744993251.5302742,2.0,0.0,-5.0,-0.4301914572715759,-2.0461630821228027,0.6957918405532837,-0.0849872380495071,-0.1149904280900955,-9.802884101867676,-3.6539999585195926e-06,5.04429607147743e-05,-3.016751186632236,2.622712381995158,2.218991969775216,0.5832015559233601,6.6,0.2,0.275,0.456,1.0,19
83,5.0,1744993252.0345936,0.0,0.0,-5.0,-0.4107320308685303,-2.0491621494293213,0.6981992721557617,-0.1279474198818206,-0.1123374104499816,-9.86093521118164,1.8184156837562832e-05,-5.857796535694561e-05,-3.0167497482448518,3.044464853345943,1.508756433306096,0.5441257934591667,6.6,0.2,0.275,0.456,1.0,20
84,7.0,1744993275.1859937,-0.066921442747116,2.092857599258423,-5.013519287109375,0.1783578842878341,1.8628696203231807,0.3744831383228302,-0.1223550587892532,0.0321081653237342,-12.430852890014648,-0.1155841118626195,0.645302232795677,-3.0561956197563958,3.141889157806129,2.233741208651295,0.4516150222614247,10.13,0.36,0.181,0.347,1.0,0
